238,3.1654750481410856
383,2.509599262378372
237,3.449987545831587
285,3.091042453358316
396,2.5257286443082556
279,3.55820113047182
454,2.667228206581955
83,3.131136910560194
92,3.131136910560194
45,2.9601050959108397
317,2.9856819377004897
46,2.995732273553991
185,3.3877743613300146
247,3.0204248861443626
299,3.367295829986474
269,3.0301337002713233
15,2.990719731730447
406,2.4765384001174837
405,1.6094379124341003
58,3.1484533605716547
484,3.0252910757955354
350,3.131136910560194
59,2.975529566236472
448,2.6461747973841225
39,3.427514689979529
261,3.763522997109702
470,2.990719731730447
25,2.631888840136646
288,3.104586678466073
433,2.6602595372658615
84,3.173878458937465
61,2.772588722239781
51,3.0204248861443626
426,2.322387720290225
286,3.0007198150650303
439,2.5494451709255714
11,2.9391619220655967
240,3.295836866004329
322,3.0155349008501706
17,2.8622008809294686
378,2.5726122302071057
67,3.091042453358316
280,3.8155121050473024
124,2.9338568698359038
209,2.995732273553991
492,3.0007198150650303
96,3.0633909220278057
68,2.856470206220483
335,3.0492730404820207
213,3.3357695763397
106,2.970414465569701
4,3.5890591188317256
422,3.0349529867072724
102,2.9231615807191558
485,3.054001181677967
253,3.756538102587751
251,3.2108436531709366
93,3.2188758248682006
159,3.1484533605716547
307,3.339321977944068
1,3.0726933146901194
37,3.044522437723423
505,2.9444389791664403
166,3.912023005428146
316,2.8791984572980396
2,3.5467396869528134
95,3.3463891451671604
23,2.6741486494265287
259,3.40452517175483
330,2.9856819377004897
211,2.9601050959108397
133,2.91235066461494
436,2.2617630984737906
278,3.370738174177447
142,2.5952547069568657
441,2.8390784635086144
301,3.091042453358316
229,3.449987545831587
344,3.4404180948154366
246,3.190476350346503
427,2.388762789235098
85,3.2809112157876537
249,3.265759410767051
154,2.833213344056216
181,3.5890591188317256
74,3.1822118404966093
504,3.091042453358316
501,3.109060958860994
128,2.8903717578961645
458,2.7013612129514133
20,2.6100697927420065
359,3.1179499062782403
320,3.169685580677429
382,2.424802725718295
291,3.6189933266497696
97,3.655839600035736
469,3.0007198150650303
477,2.4849066497880004
290,3.349904087274605
252,3.3877743613300146
69,3.039749158970765
87,3.100092288878234
114,2.917770732084279
357,3.077312260546414
432,2.7788192719904172
375,2.70805020110221
196,3.505557396986398
167,3.169685580677429
104,3.0007198150650303
420,2.8154087194227095
498,3.054001181677967
77,3.0349529867072724
192,3.594568774642695
54,2.9391619220655967
19,2.9014215940827497
475,2.5877640352277083
178,3.3978584803966405
257,3.912023005428146
255,3.039749158970765
215,3.2188758248682006
415,1.9740810260220096
193,3.4372078191851885
130,2.954910279033736
459,2.995732273553991
100,3.3141860046725258
171,2.9496883350525844
438,2.128231705849268
376,2.631888840136646
457,2.6026896854443837
143,2.747270914255491
354,2.9014215940827497
336,2.970414465569701
202,3.744787086052232
200,3.493472657771326
315,2.785011242238338
148,2.8791984572980396
268,3.7727609380946383
121,3.0106208860477417
136,2.856470206220483
497,2.9069010598473755
447,2.533696813957432
57,3.4531571205928664
194,3.370738174177447
270,3.0492730404820207
390,2.714694743820879
63,3.2188758248682006
70,3.186352633162641
363,2.8213788864092133
271,3.2268439945173775
429,2.2512917986064953
266,3.4242626545931514
371,3.912023005428146
430,2.6741486494265287
169,3.104586678466073
36,2.995732273553991
243,3.1654750481410856
82,3.2108436531709366
260,3.520460802488973
348,3.1986731175506815
460,2.797281334830153
22,2.7212954278522306
337,2.917770732084279
308,3.126760535960395
473,3.3945083935113587
239,3.1484533605716547
220,3.2846635654062037
13,3.0155349008501706
466,2.9444389791664403
160,3.295836866004329
72,3.126760535960395
177,3.202746442938317
276,3.502549875922443
367,3.139832617527748
35,2.9391619220655967
326,3.1354942159291497
207,3.1135153092103742
225,3.912023005428146
120,3.091042453358316
216,3.1484533605716547
29,3.044522437723423
347,3.139832617527748
188,3.3945083935113587
465,2.990719731730447
325,3.202746442938317
180,3.6838669122903918
233,3.877431560658527
404,2.1400661634962708
401,1.9740810260220096
165,3.2188758248682006
126,2.7536607123542622
482,3.2188758248682006
264,3.597312260588446
64,3.4965075614664802
424,2.4595888418037104
214,3.1654750481410856
443,2.7343675094195836
384,2.174751721484161
338,3.0252910757955354
423,2.5952547069568657
175,3.380994674344636
398,1.6094379124341003
416,2.0149030205422647
172,3.139832617527748
332,2.9652730660692823
32,2.580216829592325
31,2.6741486494265287
232,3.730501128804756
235,3.1780538303479458
374,2.624668592163159
397,2.1400661634962708
408,2.8449093838194073
187,3.4657359027997265
173,3.1612467120315646
389,2.4423470353692043
463,3.005682604407159
303,3.4995332823830174
38,3.186352633162641
265,3.126760535960395
452,2.7788192719904172
14,2.9014215940827497
94,3.0252910757955354
16,3.139832617527748
391,3.1441522786722644
341,3.487375077903208
217,3.3568971227655755
289,3.2108436531709366
413,2.791165107812717
493,3.0819099697950434
78,3.054001181677967
91,3.091042453358316
387,2.0014800002101243
183,3.481240089335692
380,2.341805806147327
323,2.917770732084279
267,3.912023005428146
190,3.4965075614664802
491,2.6100697927420065
109,2.9652730660692823
364,3.086486636822455
356,2.8791984572980396
135,2.89591193827178
245,2.917770732084279
369,3.912023005428146
274,3.4781584227982836
147,2.681021528714291
105,2.970414465569701
294,3.077312260546414
324,3.2188758248682006
258,3.58351893845611
287,3.1441522786722644
483,3.0819099697950434
179,3.616308761279101
361,2.990719731730447
164,3.122364924487357
110,3.077312260546414
388,2.322387720290225
256,3.784189633918261
314,3.169685580677429
5,3.3568971227655755
462,2.970414465569701
144,2.468099531471619
103,2.9601050959108397
210,3.077312260546414
385,1.9740810260220096
494,3.1986731175506815
41,3.2809112157876537
362,3.0349529867072724
137,2.8390784635086144
377,2.5877640352277083
254,3.086486636822455
146,2.747270914255491
125,3.0633909220278057
86,3.1135153092103742
468,2.9496883350525844
30,2.5416019934645457
431,2.6461747973841225
65,3.1570004211501135
203,3.8815637979434374
205,3.1179499062782403
44,3.054001181677967
27,2.6946271807700692
80,3.332204510175204
437,2.1041341542702074
113,2.928523523860541
399,1.840549633397487
204,3.912023005428146
7,3.095577608523707
208,3.1945831322991562
158,3.190476350346503
112,2.9338568698359038
411,2.8449093838194073
446,2.7013612129514133
231,3.456316680883235
228,3.8437441646748516
8,2.803360380906535
73,3.152736022363656
400,1.7227665977411035
118,3.0155349008501706
486,2.9496883350525844
189,3.5524868292083815
495,3.139832617527748
206,3.1945831322991562
355,3.0252910757955354
